filename,title,rating,ship,language,category,lovers,wordcount,published,hits,freeform_tags
98_17.txt,thy soul is by vile fear assailed,mature,none,English,multi,Harry Potter/Tom Riddle | Voldemort,1675,missing data,missing data,none
98_18.txt,The World's a Stage,explicit,none,English,multi,none,48439,missing data,missing data,none
98_19.txt,My Bloody Valentine,explicit,none,English,multi,none,97376,missing data,missing data,none
98_20.txt,I Solemnly Swear That I Am Seventeen,general,none,English,het,Fred Weasley/Hermione Granger,2105,missing data,missing data,none
99_1.txt,霍格沃茨的幽灵,mature,none,中文,het,Hermione Granger/Severus Snape,269510,missing data,missing data,none
99_2.txt,Dragons in Hogwarts.,teen,none,English,multi,none,17625,missing data,missing data,none
99_3.txt,"Marauder meet the Company, Company meet Hogwarts - Or a Good chunk of it",notrated,none,English,multi,none,87704,missing data,missing data,none
99_4.txt,Love Letters,explicit,none,English,slash,Draco Malfoy/Harry Potter,7227,missing data,missing data,none
99_5.txt,Be My Calm,teen,none,English,slash,Draco Malfoy/Harry Potter,6300,missing data,missing data,none
99_6.txt,"Smarties, Sleeves, and Libations",mature,none,English,slash,Draco Malfoy/Harry Potter,14766,missing data,missing data,none
99_7.txt,Un Arma Secreta,mature,none,Español,slash,Draco Malfoy/Harry Potter,19838,missing data,missing data,none
99_8.txt,[Podfic] Out and the Open,mature,none,English,multi,Draco Malfoy/Harry Potter,152,missing data,missing data,none
99_9.txt,Heartbeat Faster,mature,none,English,multi,Draco Malfoy/Harry Potter,132228,missing data,missing data,none
99_10.txt,Custos Spiritus,teen,none,Português brasileiro,multi,Harry Potter/Severus Snape,6365,missing data,missing data,none
99_11.txt,Trapped,notrated,none,English,het,Original Female Character(s)/Sirius Black,42814,missing data,missing data,none
99_12.txt,The Two Devils of Small Heath,notrated,none,English,het,Harry Potter/Tommy Shelby,52522,missing data,missing data,none
99_13.txt,Seamus Finnigan Goes and Lives With the Avengers,notrated,none,English,multi,Past Cedric Diggory/Seamus Finnigan,436,missing data,missing data,none
99_14.txt,"Alucard, Trevor and Sypha Go To Hogwarts",teen,none,English,multi,none,18993,missing data,missing data,none
99_15.txt,No One Else,notrated,none,English,other,none,349,missing data,missing data,none
99_16.txt,The Wayfaring Boy,mature,none,English,het,Original Female Character(s)/Sirius Black,2082,missing data,missing data,none
99_17.txt,Baby's Breath to Buttercup,teen,none,English,multi,none,3129,missing data,missing data,none
99_18.txt,Malfoy and Potter- lovebirds,teen,none,English,slash,Draco Malfoy/Harry Potter,3520,missing data,missing data,none
99_19.txt,Cold Blooded,explicit,none,English,multi,Harry potter/aizawa shouta,4315,missing data,missing data,none
99_20.txt,another bend in the road,teen,none,English,gen,Cedric Diggory/Harry Potter,41159,missing data,missing data,none
100_1.txt,Driving Ron Weasley Mad,teen,none,English,het, Hermione Granger/Draco Malfoy,500,missing data,missing data,none
100_2.txt,Drinks?,teen,none,English,slash,Draco Malfoy/Harry Potter,1655,missing data,missing data,none
100_3.txt,Path of the Chosen Ones,general,none,English,gen,none,12731,missing data,missing data,none
100_4.txt,When The Smoke Clears,mature,none,English,multi,Draco Malfoy/Harry Potter,22321,missing data,missing data,none
100_5.txt,"One Batch, Two Batch, Penny and Dime",explicit,none,English,het,Brock Rumlow/Sam Wilson,164444,missing data,missing data,none
100_6.txt,Eight Year Ball,notrated,none,English,slash,Draco Malfoy/Harry Potter,1945,missing data,missing data,none
100_7.txt,Re-Xenoblade Chronicles 2,teen,none,English,slash,none,128888,missing data,missing data,none
100_8.txt,"There's a Crown, Covered in Glitter and Gold",explicit,none,English,multi,Harry Potter/Hermione Granger,71857,missing data,missing data,none
100_9.txt,The Missing Piece,teen,none,Português brasileiro,het,Dominique Weasley/James Sirius Potter,5695,missing data,missing data,none
100_10.txt,I've Seen You Walk on Flame,teen,none,English,gen,Harry Potter/Ron Weasley,1115,missing data,missing data,none
100_11.txt,I Put a Spell on You,teen,none,English,multi,Neville Longbottom/Reader,60472,missing data,missing data,none
100_12.txt,Back in Black,teen,none,English,gen,none,50286,missing data,missing data,none
100_13.txt,No More Silence,notrated,none,English,multi,Draco Malfoy/Harry Potter,2277,missing data,missing data,none
100_14.txt,Meant to Be,teen,none,English,slash,Draco Malfoy/Harry Potter,1049,missing data,missing data,none
100_15.txt,The Wrath of Valentine,notrated,none,English,het,none,4298,missing data,missing data,none
100_16.txt,Fantastic Beasts and Where to Find Them (Revised),general,none,English,gen,none,10667,missing data,missing data,none
100_17.txt,The Hogwarts Saga,notrated,none,English,none,none,3718,missing data,missing data,none
100_18.txt,Missing Moments,teen,none,English,multi,none,21085,missing data,missing data,none
100_19.txt,Tom Riddle Knows This Won't Last Forever,notrated,none,English,slash,Harry Potter/Tom Riddle | Voldemort,101,missing data,missing data,none
100_20.txt,Harry Potter Knows Nonsense is Afoot,notrated,none,English,slash,Harry Potter/Tom Riddle | Voldemort,2219,missing data,missing data,none
101_1.txt,Daylight,teen,none,English,multi,Oliver Wood/Percy Weasley,8073,missing data,missing data,none
101_2.txt,Draco Malfoy and the Rune of Euphorus,mature,none,English,slash,Draco Malfoy/Harry Potter,20456,missing data,missing data,none
101_3.txt,Feed The Flame 'Cause We Can't Let Go,teen,none,English,slash,Edward Elric/Roy Mustang,2452,missing data,missing data,none
101_4.txt,Raising Harry,notrated,none,English,slash,Draco Malfoy/Harry Potter,16892,missing data,missing data,none
101_5.txt,Tom Riddle Knows He's Right,notrated,none,English,slash,Harry Potter/Tom Riddle | Voldemort,465,missing data,missing data,none
101_6.txt,Malfunctioned Savior and Failed Heir,teen,none,English,slash,Albus Severus Potter/Scorpius Malfoy,5835,missing data,missing data,none
101_7.txt,We All Dream Of Peace and Love,mature,none,English,slash,Harry Potter/Severus Snape,6774,missing data,missing data,none
101_8.txt,Some Kind of Disaster,explicit,none,English,het,Reader/Remus Lupin,5999,missing data,missing data,none
101_9.txt,Harry Potter Knows There Is Something in the Wood,notrated,none,English,gen,none,269,missing data,missing data,none
101_10.txt,How many?,notrated,none,English,het,Arthur Weasley/Molly Weasley,65,missing data,missing data,none
101_11.txt,"Harry Potter Knows Who He Needs, but Is It Ever That Simple",notrated,none,English,none,Harry Potter/Tom Riddle | Voldemort,3092,missing data,missing data,none
101_12.txt,Once Upon a Dream,mature,none,English,multi,Harry Potter/Loki (Marvel),8931,2018-05-16,8871,Soulmates
101_13.txt,"Tom Riddle Knows Where He's Needed, but Is It Where He's Needed Most",notrated,none,English,slash,Harry Potter/Tom Riddle | Voldemort,2039,missing data,missing data,none
101_14.txt,Marriage Surprise,mature,none,English,het,Hermione Granger/Thor (Marvel),327,2020-03-28,467,Marriage of Convenience|Alternate Universe|Slow Romance|Complete
101_15.txt,A fitting way to remember those we lost,notrated,none,English,het,Bill Weasley/Fleur Delacour,115,2020-03-28,121,none
101_16.txt,Harry Potter Knows What He's Doing,notrated,none,English,slash,Harry Potter/Tom Riddle | Voldemort,1331,missing data,missing data,none
101_17.txt,The Wolf The Star and The Ritual,mature,none,English,multi,none,9326,2020-03-13,8993,Alternate Universe|Time Travel|Marauders Era (Harry Potter)|OOC Marauders|Light Dom/sub|Light BDSM|Threesome - F/M/M|Threesome|Triad - Freeform
101_18.txt,Trouble from day one,notrated,none,English,het,Angelina Johnson/George Weasley,104,2020-03-28,98,none
101_19.txt,Durmstrangs bester Schüler,explicit,none,Deutsch,slash,Albus Dumbledore/Gellert Grindelwald,5025,2020-03-28,1807,Fluff|Fluff and Angst|Fluff and Smut|Drama &amp; Romance|Teen Romance|Slow Burn|Slow Build|Slow Romance|Durmstrang|Young Gellert Grindelwald|Manipulative Gellert Grindelwald|Possessive Gellert Grindelwald|Top Gellert Grindelwald|Bottom Gellert Grindelwald|Young Albus Dumbledore|Hand Jobs|Blow Jobs|First Kiss|Kissing|Rough Kissing|Neck Kissing|Drunken Kissing|Drunk Sex|Drunkenness|Drunken Confessions|Drunken Flirting|Spells &amp; Enchantments|Truth Spells|Minor Canonical Character(s)|Consensual Underage Sex|Underage Kissing|Safe Sane and Consensual|Consent|Prophetic Visions|Visions|Visions in dreams|Headaches &amp; Migraines|Loss of Virginity|Loss of Control|Loss of Innocence|Consensual Mind Control|Partial Mind Control|Aftermath of Torture|Past Torture|Murder|World Domination|World Travel|Rimming|Licking|Mind Games|Christmas Fluff|Christmas Eve|Christmas|Christmas Smut|Christmas Dinner
101_20.txt,(I'll title this later.),general,none,English,multi,none,1563,2020-03-28,3583,Harry Potter Never Went to Hogwarts|Albus Dumbledore Bashing|Manipulative Albus Dumbledore|Harry Potter was Raised by Other(s)|Harry Potter was Adopted by Other(s)|Morally Grey Harry Potter|Nonbinary Harry Potter|Indian Harry Potter|Bisexual Harry Potter|Harry Potter is a Little Shit|Harry Potter Has a Twin|James Potter &amp; Lily Evans Potter Live|Wrong Boy-Who-Lived (Harry Potter)|Transphobia|it&#39;s minor though|probably|I should be doing my homework
102_1.txt,Tony Stark and the Multidimensional Matchmaking,teen,none,English,slash,Steve Rogers/Tony Stark,6168,2020-03-15,2399,Multiverse|MCU!Tony Stark|Harry Potter!Tony Stark|Harry Potter!Steve Rogers|Established Relationship|Getting Together|Matchmaking|Magic|Crossover|Pining Professors|Mutual Pining|Jealous Steve Rogers|Protective Tony Stark
102_2.txt,A little bit of competition never hurt anybody,notrated,none,English,het,Hugo Weasley/Lily Luna Potter,99,2020-03-28,92,none
102_3.txt,Flaming Heart,teen,none,English,multi,Death/Harry Potter,16147,2019-08-09,10784,Harry reborn as Tsuna|Nonbinary Character|Female Harry Potter|Harriet isn&#39;t amused with her new body|but deals with it|Non-Binary Harry Potter|Mostly feminine Harry|Non-traditional Relationship|Harry and Death are in a relationship|Fanon|There won&#39;t be as much violence|I don&#39;t care for it nor Ten Years Later|Screw that|Family Dynamics|Family Feels|Nana is a Boss|Communication|I swear by it|Other Additional Tags to Be Added|Master of Death Harry Potter|MoD!Harry
102_4.txt,Year 2- A Siren's Mate,general,none,English,het,Harry Potter/Luna Lovegood,14016,2019-05-11,7078,Albus Dumbledore Bashing|Smart Harry|Creature Harry Potter|Creature Fic|Ravenclaw Harry Potter|Grey Harry Potter|Heir of Hogwarts Founders|Ron Weasley Bashing|Hermione Granger Bashing
102_5.txt,For the Gander,explicit,none,English,het,OC/OC,1269,missing data,missing data,none
102_6.txt,Of lightning bolts and green eyes,teen,none,English,multi,Loki/Thor (Marvel),16550,2019-08-31,29228,Physical Abuse|Verbal Abuse|Triggers|Master of Death Harry Potter|not in the way you think|Protective Avengers|Protective Thor|Protective Loki|Protective Siblings|Animagus|Creature Harry Potter|Bad Albus Dumbledore|Manipulative Albus Dumbledore|Not Canon Compliant|References to Norse Religion &amp; Lore|Superfamily (Marvel)|hella gay|Parselmouth Harry Potter|Parseltongue|Thorki - Freeform|Blood and Violence|Aftermath of Violence|Magical Creatures|Good Slytherins|Sane Tom Riddle|Kinda|Circus|Magical Circus|Circus life|Maledictus|Protective Tony Stark|Tony Stark Needs a Hug|Tony Stark Gets a Hug|Tony Stark Has A Heart|Harry Potter Needs a Hug|Parent Thor (Marvel)|Parent Loki (Marvel)|MCU feels|Good Goblins|Slow To Update|Albus Dumbledore created Voldemort
102_7.txt,Last Hope,mature,none,English,het,Hermione Granger/Severus Snape,50609,2018-10-09,6169,Time Travel|Not Canon Compliant - Harry Potter and the Half-Blood Prince|Alternate Universe - Dark|Torture|Rise of Voldemort
102_8.txt,Growing Up Lovegood-Potter (GULP),teen,none,English,multi,Harry Potter/Luna Lovegood,34032,2019-07-17,2860,LGBTQ Character|Auror Harry Potter|Angst|Coming of Age|Quidditch|Bullying|Violence|Serial Killers|Child Murder|Community: FFT
102_9.txt,Lily Evans and the Garden of Gryffindor,general,none,English,none,none,77785,2019-09-23,200,Hogwarts Third Year|Marauders Era (Harry Potter)|Camping|Puzzles|Character building|Lily learning to fight back|It&#39;s hard work|but those Prewett boys help.|Vague overtones towards romance|Not Beta Read|Marauders are little shits|Bets|Pranking|Lily Evan&#39;s being a little shit
102_10.txt,Chances and Choices,mature,none,English,het,Original Female Character/Original Male Character,106596,2019-12-23,768,Alternate Universe|Alternate Universe - Canon Divergence|Hogwarts|Post-Hogwarts|Healers|Hogwarts Professors|Angst|Fluff|Fluff and Angst|Love Triangles|Colleagues - Freeform
102_11.txt,The Alpha Potter,notrated,none,English,multi,Cedric Diggory/Harry Potter,1848,missing data,missing data,none
102_12.txt,S.P.H.I.N.X and the Philosopher's Stone,general,none,English,het,Original Female Character/Original Male Character,4514,2020-02-26,192,Alternate Universe|Harry Potter Rewrite|Good Slytherins|Hogwarts Inter-House Relationships|Book 1: Harry Potter and the Philosopher&#39;s Stone|Anxiety|The Golden Trio Era (Harry Potter)|Muggleborn Slytherin Character
102_13.txt,The Potion Master's Apprentice,explicit,none,English,slash,Harry Potter/Severus Snape,17580,2020-02-22,42732,Vampire Severus Snape|Potions|Potions Master Harry Potter|snarry|Male Slash|Slow Burn|Classical Music|Pianist Harry Potter|Age Difference|Eventual Romance|Slow Romance|Bondage|Vampire Sex|Vampire Bites|Good Severus Snape|Male Homosexuality|Slash|Loss of Virginity|Virgin Harry|Complete|Happy Ending|Fluff|Mpreg Harry|Mpreg
102_14.txt,The secrets we keep,mature,none,English,multi,Draco Malfoy/Harry Potter,8789,2020-03-27,4477,Alpha/Beta/Omega Dynamics|Omega Verse|Alpha/Omega|Omega Draco Malfoy|Alpha Harry Potter|Hogwarts Eighth Year|Mating Cycles/In Heat|Knotting|Mpreg|Anal Sex|Anal Fingering|Implied/Referenced Child Abuse|Hurt/Comfort|Angst and Hurt/Comfort|Protective Harry Potter|Insecure Draco Malfoy|Fluff and Angst|Fluff and Smut|Boys In Love|Boys Kissing|Dom/sub Undertones|Implied/Referenced Suicide|Not Suitable/Safe For Work|Implied/Referenced Self-Harm|Implied/Referenced Torture|Post-Traumatic Stress Disorder - PTSD
102_15.txt,Purple Like Violets,teen,none,English,gen,none,10701,2020-03-17,5995,Pureblood Hermione Granger|Slytherin Hermione Granger|Mentor Severus Snape|Jewish Character|Death Eaters|Worldbuilding|Spy Hermione Granger|Pureblood Culture (Harry Potter)|Pureblood Society (Harry Potter)|Fae Magic
102_16.txt,In the Shadows,general,none,English,none,none,4329,2020-03-21,581,Marauders|Marauders Era (Harry Potter)|Marauders Friendship (Harry Potter)|jily|wolfstar
102_17.txt,The Midnight Troupe,teen,none,English,multi,Harry Potter/Usui Masumi,7649,2020-03-27,300,none
102_18.txt,Lost And Found,explicit,none,English,het,Hermione Granger/Severus Snape,13847,2020-03-07,5190,Post War|AU|Severus Snape Lives|New York City|Smut|Kissing|unspeakable hermione|Auror Draco|Dark Magic|Angst|HEA of sorts|Severus is still an arse|Sex|Divorce|Dealing with the reality of divorce|Minor Mystery|Not all is what it seems|Morally Grey Characters|OC Child Character|Disability|Blindness|service dog|Hermione Granger &amp; Draco Malfoy Friendship
102_19.txt,Her Shocking Fate,explicit,none,English,het,Hermione Granger/Severus Snape,45887,2018-11-25,12609,none
102_20.txt,Those of Great Ambition,teen,none,English,multi,James Potter/Lily Evans Potter,14627,2020-03-27,58,First War with Voldemort|Order of the Phoenix (Harry Potter)|1970s|aromantic asexual characters|Queerplatonic Relationships|1990s|Post-Traumatic Stress Disorder - PTSD|Mental Health Issues|Amnesia|Implied/Referenced Torture|Post-First War with Voldemort
103_1.txt,Quam singulari,explicit,none,English,slash,Harry Potter/Tom Riddle | Voldemort,6010,2020-03-28,16805,Pedophilia|Extremely Underage|Chan|Mentions of Grooming|Harry is unable to consent to any of this|Improper use of stuffed animals|innocence kink|Praise Kink|Multiple Orgasms|Overstimulation|Dead Dove: Do Not Eat|Somnophilia|Rough Sex|Rimming
103_2.txt,A Second Chance (to Truly Live),teen,none,English,multi,Fon (Katekyou Hitman Reborn!)/Harry Potter,3553,2020-03-22,10780,Time Travel Fix-It|Genderfluid Harry Potter|Genderfluid Skull|Harry Potter is Skull (Katekyou Hitman Reborn!)|Slow Burn|Accidental magic Arcobaleno|Confused Arcobaleno|Time travel is ill advised|BAMF Skull (Katekyou Hitman Reborn!)|BAMF Harry Potter|Non-binary Viper/Mammon|Self-Indulgent|Pureblood Politics (Harry Potter)|Harry Potter is the Heir to the House of Black|Harry is Lord Potter|Comment please I need ideas|Unreliable update schedule
103_3.txt,"Rage, rage against the dying of the light",teen,none,English,multi,Draco/Harry,30492,2020-03-14,2134,Redemption Arcs|Weddings|Death Eaters return|Gay Harry|Gay Draco|Post-Hogwarts Battle|PTSD|Trauma|Recovery|battles|Kidnapping|Heartbreak|Betrayal|Murder|Friendship|Love|happiness|Angst with a Happy Ending|Harry pov|Draco pov|Auror Harry|Auror Ron|auror hermione|Enemies to Lovers|Slow Burn|Finished|Completed
103_4.txt,Friends are more valuable than gold,general,none,English,multi,Jemma Simmons/Leo Fitz,838,2020-03-27,138,Alternate Universe - Hogwarts|Friendship|Family|Train to Hogwarts|houses of Hogwarts|coffee and sandwiches|FitzSimmons - Freeform|Brother-Sister Relationship|England - Freeform
103_5.txt,On the Wings of Magic,teen,none,English,gen,none,13392,2020-03-26,2885,Independent Harry Potter|Manipulative Albus Dumbledore|Good Severus Snape|Snape-friendly|Hogwarts Sixth Year|AU Sixth Year|Sentient Hogwarts|Minerva McGonagall is awesome
103_6.txt,The Strange &amp; Marvelous Story of Our Revival,notrated,none,English,multi,Draco Malfoy/Harry Potter,15408,2020-02-10,9562,Minor Character Death|Post-Hogwarts|Not Epilogue Compliant|Original Character(s)|Wandmaker Draco Malfoy|Teacher Harry|Auror Ron Weasley|Slytherins Being Slytherins|Getting Together|Slow Burn|Recovery|Post-Traumatic Stress Disorder - PTSD|Mental Health Issues|Therapy|Unspeakable Hermione Granger|Quidditch Player Ginny Weasley|Journalist Dean Thomas|Oblivious Harry|Pining Draco Malfoy
103_7.txt,"Colloportus, My Arse",mature,none,English,slash,Draco Malfoy/Harry Potter,272,2020-03-27,494,Drarry Discord Writers Corner Drabble Challenge
103_8.txt,Green for Mourning,teen,none,English,gen,none,1815,2020-03-27,879,Angst|Character Death|AU|Hogwarts First Year|Implied/Referenced Child Abuse|Snape learns to understand Harry but at too high a cost|Snape-friendly|Good Severus Snape|Self-Sacrifice
103_9.txt,Draco Meets the Parents,teen,none,English,slash,Draco Malfoy/Harry Potter,1167,2020-03-27,1369,Muggle AU|HS AU|Anxious Draco|meet the parents
103_10.txt,Drarry - Mpreg,teen,none,English,slash,Draco Malfoy/Harry Potter,2694,2020-03-27,1197,none
103_11.txt,Don't Fear The Reaper,notrated,none,English,none,none,847,2020-02-26,153,Self-Harm|Suicidal Thoughts|Depression|Post-War|Hogwarts Eighth Year|Male-Female Friendship|Luna Lovegood &amp; Draco Malfoy Friendship|I Wrote This Instead of Sleeping|I&#39;m Bad At Titles|I&#39;m Sorry|Draco Malfoy is a Good Friend|Everyone Needs A Hug|Luna is NOT coping|No one is coping|I have made myself sad :(
103_12.txt,Harry Potter gets smart and takes control - The Goblet,teen,none,English,multi,Harry Potter/Hermione Granger,274419,2019-06-10,231103,Implied/Referenced Child Abuse|Smart Harry Potter|Book 4: Harry Potter and the Goblet of Fire|Ron Weasley Bashing|Albus Dumbledore Bashing|Manipulative Albus Dumbledore|Child Neglect|Independent Harry Potter|Minor Poppy Pomfrey Bashing|Weight insecurity|Grownups being controlling manipulative assholes and neglectfully oblivious|Self-Esteem Issues|House Elves are Brilliant|Hermione Granger is a Good Friend|Slow Build|Asexual Character|Post-Traumatic Stress Disorder - PTSD|Harry Potter Has PTSD - Post-Traumatic Stress Disorder|Minerva McGonagall Bashing|Asexual Charlie Weasley|Good Severus Snape|Severus Snape Has a Heart|James Potter Bashing|Harry Potter Needs a Hug|Severus Snape Needs a Hug|Marauder Bashing
103_13.txt,This Will Kill That,teen,none,English,none,Harry Potter/Tom Riddle,22759,2020-02-22,11445,Female Harry Potter|Master of Death Harry Potter|Alternate Universe - Reincarnation|Reincarnation|Siblings|Tentative Tom RIddle &amp; Uchiha Sasuke|Sane Tom Riddle|Pre-Naruto Canon Era|Children love Harry|Other Additional Tags to Be Added|Future Romance|but that&#39;s for later|Morally Ambiguous Character|Action/Adventure|Drama|Family Drama|Post-Traumatic Stress Disorder - PTSD
103_14.txt,Mistakes,general,none,English,slash,Draco Malfoy/Harry Potter,272,2020-03-27,663,Established Relationship|Break Up|Drarry Discord Writers Corner Drabble Challenge
103_15.txt,The Potions Professor,explicit,none,English,het,Hermione Granger/Tom Riddle,3585,2020-03-23,4869,Teacher-Student Relationship|Alternate Universe - Canon Divergence|Alternate Universe - Student/Teacher|Masturbation|Public Masturbation|Exhibitionism|Vaginal Fingering|Voyeurism|Accidental Voyeurism|Horny Teenagers|Professor Tom Riddle|Horny hermione|Lust at First Sight|Male-Female Friendship|Girl Penis|Hogwarts Fifth Year|Potions Class (Harry Potter)|Potions|Sexual Fantasy|Fantasizing|Professors|Alternate Universe - Professors|Potions Master Draco Malfoy|potions professor tom riddle|Professor Tom|Teacher Tom Riddle|Hogwarts Library|Library Sex|Alternate Universe - Library
103_16.txt,Betwixt,explicit,none,English,multi,Severus Snape/Weasley Twins,72486,2018-03-09,18704,Twins x Severus Snape|Cute|Fluff|Work In Progress|Slash|gay relationship|Brothers dating the same person|Threesome|Threesome - M/M/M|Romance|surprisingly sweet|M/M/M|Past Abuse|Non-Canon Relationship|Doesn&#39;t follow original story|Bottom Severus Snape
103_17.txt,Magic Freedom,teen,none,English,none,none,2084,2020-03-27,109,none
103_18.txt,Pouta života,mature,none,Čeština,none,Harry Potter/Severus Snape,188388,2019-08-20,1744,Harry is tortured|Time Travel|Marauders|Severus helps|Torture|Depression|Post-Traumatic Stress Disorder - PTSD|Self-Harm|Suicidal Harry|It Gets Better|Abuse|Underage Smoking|funny moments|strong parental figure|Healing|Hope|Traditions|magical theories|wand making|Albus Dumbledore Bashing|twisted prologue|Strong Friendship - Freeform
103_19.txt,The Sparks,explicit,none,English,het,Ginny Weasley/Harry Potter,9981,2019-11-02,6730,Consensual Underage Sex|Forced Marriage|Teen Pregnancy
103_20.txt,"Why can’t you just accept it, nobody needs to know",teen,none,English,multi,Draco Malfoy/Harry Potter,13256,2018-06-22,1297,Angst|Little bit of Fluff|Draco Malfoy Speaks French|and english|Mostly English|Denial|Secrets|Lots of kissing|maybe little more ;)|there are tonnes more I could do but i dk there are so many|oh did I mention angst
104_1.txt,Retour en Arrière,notrated,none,Français,het,Fushichou Marco | Phoenix Marco/Liana Potter,89910,2017-05-21,1417,Time Travel
104_2.txt,"Lily, Severus and the Nephilim Inheritance",general,none,English,multi,Lily Evans Potter/Severus Snape,3731,2020-03-27,159,winged au|Canon? what Canon|Alternate Universe - Canon Divergence|How Do I Tag|honestly i don&#39;t know what this is|What Was I Thinking?|I wrote this when I was a kid|still getting uploaded|Elemental Magic|Dark Elves|Were-Creatures|Creature Fic|pretty sure I&#39;m forgetting characters and tags|Witch Petunia|do not copy to another site|Not Canon Compliant
104_3.txt,"Of Safety And Protection, Till Death Do Us Part",explicit,none,English,multi,Charlie Weasley/Draco Malfoy,83936,2019-08-15,10719,Arranged Marriage|Falling In Love|Strangers to Lovers|Dragons|Children|Weddings|international love
104_4.txt,A Heartfelt Little Talk,general,none,English,gen,Scorpius Malfoy/Yann Fredericks,1501,2020-03-27,215,a little extra snippet scene|may these memories break our fall|Yann&#39;s redemption arc|he&#39;s not a bad dude|he was just misguided|we stan: him|talk about grief|they&#39;re both just struggling
104_5.txt,"maybe we are wrong, but we will learn together",teen,none,English,het,Natasha Romanov/Tony Stark,5037,2020-03-15,429,Love|Fluff|Muggle London|Marriage Proposal|Tony Stark Has A Heart|Protective Tony Stark|BAMF Natasha Romanov|Wizarding World (Harry Potter)|Sirius Black Lives|Muggle Life|Hurt/Comfort|Emotions|Star Wars References|POV James Potter|Implied/Referenced Alcohol Abuse/Alcoholism|Infant Death|Divorce
104_6.txt,Steady is the Hand,teen,none,English,het,none,4997,2020-03-27,23194,Female Harry Potter|Master of Death Harry Potter|Harry Potter Epilogue What Epilogue / EWE|War of the Ring|Canonical Character Death
104_7.txt,A Story of Witchcraft and Wizardry,general,none,English,slash,Katsuki Yuuri/Victor Nikiforov,65947,2018-11-07,15387,Alternate Universe - Hogwarts|Hogwarts AU|Wizards|Magic|Kid Fic|Smaller age difference|Victor is 13|Yuuri is 11|Phichit and Yuuri are best friends|Fluff|a lot of fluff|liiiight angst|Protectiveness|Protective!Victor|Animagus!Victor|Makkachin can talk to him|Yuuri is a magnet for bad luck|Powerful yuuri|Wizard Katsuki Yuuri|Wizard Victor Nikiforov|everyone is a wizard|No Homophobia|mentions of harry potter characters - Freeform|After Voldemort was defeated
104_8.txt,Shadow Boxing,mature,none,English,het,Nymphadora Tonks/Remus Lupin,33197,2020-01-15,9072,Werewolf Remus Lupin|remus/tonks - Freeform|Lupin/Tonks - Freeform|Werewolf Culture|Werewolf Politics|Love|Angst|Angst and Romance|Aurors|Remadora|Romance|Drama &amp; Romance|Adventure &amp; Romance|Sexual Content|Sex|Hogsmeade|Hogwarts Hospital Wing|Blood and Violence|Complete
104_9.txt,Marriege Arranged,explicit,none,English,het,George Weasley/Reader,19372,2019-12-05,1583,Hate to Love|Amnesia|Best Friends
104_10.txt,The Tale of Harry Midgardson,explicit,none,English,slash,Harry Potter/Loki (Marvel),69428,2019-04-25,55116,Crossover|Mpreg|Marvel Universe|Sub Harry|Dom Loki (Marvel)|Slow Burn
104_11.txt,Ghost Bride,teen,none,English,het,Draco Malfoy/Hermione Granger,27108,2019-09-26,1573,Eventual Romance|Romance|Murder Mystery|Drama &amp; Romance|#hea|Past Hermione Granger/Ron Weasley|Unspeakable Hermione Granger|Angst with a Happy Ending|Alternate Universe - Fantasy|Pureblood Culture (Harry Potter)|Pureblood Society (Harry Potter)|Pureblood Politics (Harry Potter)|Redeemed Draco Malfoy|Hermione Granger is a Good Friend|Black Hermione Granger|POV Hermione Granger|Mystery
104_12.txt,Lone Wolf No More,general,none,English,slash,Remus Lupin/Sirius Black,2955,2020-03-27,2538,Lily Evans (mentioned) - Freeform|James Potter (mentioned) - Freeform|Fleamont and Euphemia Potter (mentioned)|Sirius Black and Remus Lupin Raise Harry Potter|Hope and Lyall Lupin are good parents|Sirius and Remus are good parents|Full Moon|first full moon since getting custody of Harry|Fluff|One Shot|a little angst but not a lot|Alternate Universe - Canon Divergence|wolfstar fluff|set at the very end of 1981|Hope Lupin is a good mom|and also just the best in general|Kid Fic|Harry doesn&#39;t do a whole lot in this because he is a baby|Baby Harry|Baby Harry Potter|protective moony|Protective Remus Lupin|Established Sirius Black/Remus Lupin|Werewolf Remus Lupin|Sirius Black Never Went to Azkaban|Sirius Black as Padfoot|Remus Lupin Needs a Hug|Established Relationship|Living Together|Hope and Lyall Lupin are awesome grandparents|Family|Family Feels|Family Fluff
104_13.txt,Sept ans à t'aimer,notrated,none,Français,het,Draco Malfoy/Hermione Granger,22765,2018-06-30,685,Alternate Universe|Time Turner
104_14.txt,Beyond The Castle Walls,explicit,none,English,het,Draco Malfoy/Hermione Granger,178746,2019-06-10,19667,Slow Burn|Enemies to Friends to Lovers|Enemies to Lovers|Before Battle|Post-War|Kid Fic|kind of|present and past|Fluff and Smut|Angst|Angst with a Happy Ending|Eventual Smut|Smut|Porn With Plot|Minor Ginny Weasley/Blaise Zabini|Blaise Zabini is a Good Friend|Potions Master Draco Malfoy|Drama|Minor Character Death|minor is point of view really|but no MAJOR|pansmione is best friends
104_15.txt,Catch Your Breath,general,none,English,slash,Draco Malfoy/Harry Potter,272,2020-03-27,276,Drarry Discord Writers Corner Drabble Challenge|Fluff|older drarry|Older Harry Potter|Older Draco Malfoy|Humor|Established Relationship
